league,season,game,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,Win / Tie,team_home,players_used_home,Age_home,IDK what this is_home,MP_home,Starts_home,Min_home,90s_home,Gls_home,Ast_home,G+A_home,G-PK_home,PK_home,PKatt_home,CrdY_home,CrdR_home,xG_home,npxG_home,xAG_home,npxG+xAG_home,PrgC_home,PrgP_home,Gls.1_home,Ast.1_home,G+A.1_home,G-PK.1_home,G+A-PK_home,xG.1_home,xAG.1_home,xG+xAG_home,npxG.1_home,npxG+xAG.1_home,team_away,players_used_away,Age_away,IDK what this is_away,MP_away,Starts_away,Min_away,90s_away,Gls_away,Ast_away,G+A_away,G-PK_away,PK_away,PKatt_away,CrdY_away,CrdR_away,xG_away,npxG_away,xAG_away,npxG+xAG_away,PrgC_away,PrgP_away,Gls.1_away,Ast.1_away,G+A.1_away,G-PK.1_away,G+A-PK_away,xG.1_away,xAG.1_away,xG+xAG_away,npxG.1_away,npxG+xAG.1_away,team_home_shots,No of players_home_shots,90s played_home_shots,Gls_home_shots,Sh_home_shots,SoT_home_shots,SoT%_home_shots,Sh/90_home_shots,SoT/90_home_shots,G/Sh_home_shots,G/SoT_home_shots,Dist_home_shots,FK_home_shots,PK_home_shots,PKatt_home_shots,xG_home_shots,npxG_home_shots,npxG/Sh_home_shots,G-xG_home_shots,np:G-xG_home_shots,team_away_shots,No of players_away_shots,90s played_away_shots,Gls_away_shots,Sh_away_shots,SoT_away_shots,SoT%_away_shots,Sh/90_away_shots,SoT/90_away_shots,G/Sh_away_shots,G/SoT_away_shots,Dist_away_shots,FK_away_shots,PK_away_shots,PKatt_away_shots,xG_away_shots,npxG_away_shots,npxG/Sh_away_shots,G-xG_away_shots,np:G-xG_away_shots
ITA-Serie A,2223,2023-03-05 Spezia-Hellas Verona,2023-03-05,12:30,Spezia,1.2,0:00,1.2,Hellas Verona,10020,Stadio Alberto Picco,Daniele Doveri,tie,Spezia,32.5,24.8,47.3,38,418,3420,38,45,31,76,41.5,3.5,5,94,4.5,43.35,39.45,29.5,68.95,569,1193.5,1.185,0.815,2,1.09,1.91,1.14,0.775,1.92,1.035,1.815,Hellas Verona,31,26.36666667,50.06666667,38,418,3420,38,48.66666667,33.66666667,82.33333333,42.66666667,6,6.666666667,92.66666667,5,48.73333333,43.6,34.03333333,77.66666667,668,1550.666667,1.28,0.886666667,2.166666667,1.12,2.006666667,1.283333333,0.896666667,2.183333333,1.146666667,2.043333333,Spezia,32.5,38,45,381.5,128.5,33.65,10.04,3.38,0.11,0.325,17.75,13.5,3.5,5,43.35,39.45,0.11,1.65,2.05,Hellas Verona,31,38,48.66666667,430,138.6666667,32.16666667,11.31666667,3.65,0.1,0.306666667,16.83333333,13.33333333,6,6.666666667,48.73333333,43.6,0.103333333,-0.066666667,-0.933333333
ITA-Serie A,2223,2023-03-06 Sassuolo-Cremonese,2023-03-06,18:30,Sassuolo,1,3:02,1.2,Cremonese,11587,Mapei Stadium - Città del Tricolore,Francesco Fourneau,home_win,Sassuolo,29.33333333,26.33333333,57.56666667,38,418,3420,38,63.33333333,41.33333333,104.6666667,55,8.333333333,9,90,3.666666667,55.66666667,48.7,37.4,86.13333333,829,1614.333333,1.67,1.09,2.756666667,1.443333333,2.533333333,1.463333333,0.986666667,2.446666667,1.283333333,2.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sassuolo,29.33333333,38,63.33333333,544,186.3333333,34.2,14.31333333,4.906666667,0.1,0.296666667,19.1,23.66666667,8.333333333,9,55.66666667,48.7,0.09,7.666666667,6.3,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,2023-03-06 Torino-Bologna,2023-03-06,20:45,Torino,0.9,1:00,0.5,Bologna,18592,Stadio Olimpico di Torino,Antonio Rapuano,home_win,Torino,29,26.46666667,49.33333333,38,418,3420,38,45.33333333,28,73.33333333,39.33333333,6,6.666666667,87.66666667,4.666666667,47.83333333,42.93333333,32.93333333,75.83333333,696,1226,1.193333333,0.736666667,1.93,1.033333333,1.77,1.26,0.87,2.126666667,1.13,1.996666667,Bologna,34.66666667,27,51.33333333,38,418,3420,38,46.66666667,34.33333333,81,42.66666667,4,5,94.33333333,6,52.13333333,48.1,37.96666667,86.06666667,681.6666667,1488,1.226666667,0.903333333,2.133333333,1.123333333,2.026666667,1.373333333,1,2.37,1.263333333,2.263333333,Torino,29,38,45.33333333,455,143.3333333,31.53333333,11.97666667,3.773333333,0.086666667,0.276666667,17.73333333,25.66666667,6,6.666666667,47.83333333,42.93333333,0.096666667,-2.5,-3.6,Bologna,34.66666667,38,46.66666667,492.6666667,159.3333333,32.46666667,12.96666667,4.193333333,0.086666667,0.266666667,18.46666667,22.33333333,4,5,52.13333333,48.1,0.103333333,-5.466666667,-5.433333333
ITA-Serie A,2223,2023-03-10 Spezia-Inter,2023-03-10,20:45,Spezia,1,2:01,3.8,Internazionale,11767,Stadio Alberto Picco,Livio Marinelli,home_win,Spezia,32.5,24.8,47.3,38,418,3420,38,45,31,76,41.5,3.5,5,94,4.5,43.35,39.45,29.5,68.95,569,1193.5,1.185,0.815,2,1.09,1.91,1.14,0.775,1.92,1.035,1.815,Internazionale,27,28.1,54.4,38,418,3420,38,82.33333333,58.66666667,141,74,8.333333333,10.33333333,78.66666667,2.666666667,75.06666667,67.2,51.26666667,118.4666667,781.6666667,1768.333333,2.166666667,1.543333333,3.71,1.946666667,3.49,1.976666667,1.35,3.326666667,1.77,3.12,Spezia,32.5,38,45,381.5,128.5,33.65,10.04,3.38,0.11,0.325,17.75,13.5,3.5,5,43.35,39.45,0.11,1.65,2.05,Internazionale,27,38,82.33333333,605.6666667,216.3333333,35.7,15.93666667,5.693333333,0.123333333,0.343333333,16.6,17.33333333,8.333333333,10.33333333,75.06666667,67.2,0.113333333,7.266666667,6.8
ITA-Serie A,2223,2023-03-11 Bologna-Lazio,2023-03-11,20:45,Bologna,0.9,0:00,0.8,Lazio,27369,Stadio Renato Dall'Ara,Fabio Maresca,tie,Bologna,34.66666667,27,51.33333333,38,418,3420,38,46.66666667,34.33333333,81,42.66666667,4,5,94.33333333,6,52.13333333,48.1,37.96666667,86.06666667,681.6666667,1488,1.226666667,0.903333333,2.133333333,1.123333333,2.026666667,1.373333333,1,2.37,1.263333333,2.263333333,Lazio,28,28.76666667,52.93333333,38,418,3420,38,70,44.33333333,114.3333333,60.66666667,9.333333333,12.33333333,98,4,60.5,50.93333333,40.3,91.2,836,1627.666667,1.843333333,1.163333333,3.01,1.593333333,2.766666667,1.593333333,1.06,2.653333333,1.34,2.4,Bologna,34.66666667,38,46.66666667,492.6666667,159.3333333,32.46666667,12.96666667,4.193333333,0.086666667,0.266666667,18.46666667,22.33333333,4,5,52.13333333,48.1,0.103333333,-5.466666667,-5.433333333,Lazio,28,38,70,507,188,37.3,13.34333333,4.95,0.12,0.32,17.63333333,16.33333333,9.333333333,12.33333333,60.5,50.93333333,0.103333333,9.5,9.733333333
ITA-Serie A,2223,2023-03-11 Empoli-Udinese,2023-03-11,15:00,Empoli,1.2,0:01,1.4,Udinese,7465,Stadio Carlo Castellani,Francesco Cosso,away_win,Empoli,28,24.5,47.4,38,418,3420,38,47,27,74,40,7,7,87,5,44.9,39.3,28.9,68.3,658,1477,1.24,0.71,1.95,1.05,1.76,1.18,0.76,1.94,1.04,1.8,Udinese,29,26.63333333,44.56666667,38,418,3420,38,45,30.66666667,75.66666667,42.66666667,2.333333333,2.666666667,79,3.666666667,46.2,44.23333333,33.36666667,77.63333333,683.3333333,1301.666667,1.183333333,0.806666667,1.99,1.123333333,1.93,1.216666667,0.876666667,2.093333333,1.166666667,2.043333333,Empoli,28,38,47,490,151,30.8,12.89,3.97,0.08,0.26,18.5,16,7,7,44.9,39.3,0.08,2.1,0.7,Udinese,29,38,45,461.3333333,149,32.13333333,12.14,3.92,0.093333333,0.283333333,18.13333333,14.66666667,2.333333333,2.666666667,46.2,44.23333333,0.1,-1.2,-1.566666667
ITA-Serie A,2223,2023-03-11 Napoli-Atalanta,2023-03-11,18:00,Napoli,1.3,2:00,0.3,Atalanta,50601,Stadio Diego Armando Maradona,Andrea Colombo,home_win,Napoli,25.66666667,27.3,57.53333333,38,418,3420,38,72.33333333,49,121.3333333,65,7.333333333,9,70.66666667,2.333333333,62.4,55.26666667,43.6,98.86666667,896.6666667,1797.333333,1.903333333,1.286666667,3.193333333,1.71,2.996666667,1.64,1.146666667,2.79,1.456666667,2.6,Atalanta,30.66666667,27.33333333,55.6,38,418,3420,38,82.66666667,60.33333333,143,76.66666667,6,7.666666667,78,2.333333333,73.53333333,67.66666667,54.3,121.9333333,882.6666667,1934,2.176666667,1.586666667,3.763333333,2.016666667,3.603333333,1.936666667,1.43,3.366666667,1.78,3.21,Napoli,25.66666667,38,72.33333333,628.3333333,209.3333333,33.3,16.53333333,5.506666667,0.103333333,0.31,18.43333333,22.33333333,7.333333333,9,62.4,55.26666667,0.09,9.933333333,9.733333333,Atalanta,30.66666667,38,82.66666667,637.3333333,214.6666667,33.5,16.77333333,5.65,0.123333333,0.356666667,16.8,25,6,7.666666667,73.53333333,67.66666667,0.11,9.133333333,9
ITA-Serie A,2223,2023-03-12 Cremonese-Fiorentina,2023-03-12,15:00,Cremonese,1.8,0:02,1.7,Fiorentina,11506,Stadio Giovanni Zini,Matteo Marcenaro,away_win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiorentina,30.33333333,26.03333333,50.46666667,38,418,3420,38,50.33333333,31.33333333,81.66666667,42.33333333,8,9.666666667,93.33333333,6,52.83333333,45.46666667,35.1,80.56666667,749.6666667,1461,1.323333333,0.826666667,2.146666667,1.116666667,1.94,1.39,0.923333333,2.313333333,1.196666667,2.12,,,,,,,,,,,,,,,,,,,,,Fiorentina,30.33333333,38,50.33333333,468.3333333,152.3333333,32.43333333,12.32333333,4.01,0.09,0.283333333,17.43333333,20.66666667,8,9.666666667,52.83333333,45.46666667,0.103333333,-2.5,-3.133333333
ITA-Serie A,2223,2023-03-12 Hellas Verona-Monza,2023-03-12,15:00,Hellas Verona,0.6,1:01,1.1,Monza,18061,Stadio Marc'Antonio Bentegodi,Marco Piccinini,tie,Hellas Verona,31,26.36666667,50.06666667,38,418,3420,38,48.66666667,33.66666667,82.33333333,42.66666667,6,6.666666667,92.66666667,5,48.73333333,43.6,34.03333333,77.66666667,668,1550.666667,1.28,0.886666667,2.166666667,1.12,2.006666667,1.283333333,0.896666667,2.183333333,1.146666667,2.043333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hellas Verona,31,38,48.66666667,430,138.6666667,32.16666667,11.31666667,3.65,0.1,0.306666667,16.83333333,13.33333333,6,6.666666667,48.73333333,43.6,0.103333333,-0.066666667,-0.933333333,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,2023-03-12 Juventus-Sampdoria,2023-03-12,20:45,Juventus,2.8,4:02,0.8,Sampdoria,35166,Allianz Stadium,Alessandro Prontera,home_win,Juventus,30.66666667,27.9,55.5,38,418,3420,38,68.33333333,47.66666667,116,59.66666667,8.666666667,10,81.33333333,3.666666667,65.63333333,57.93333333,45.63333333,103.5666667,843,1659.333333,1.796666667,1.253333333,3.053333333,1.57,2.826666667,1.726666667,1.203333333,2.93,1.523333333,2.723333333,Sampdoria,30.66666667,27.63333333,44.66666667,38,418,3420,38,47.33333333,30.33333333,77.66666667,42,5.333333333,7.333333333,96,4.666666667,44.1,38.43333333,29.63333333,68.06666667,556,1308.666667,1.246666667,0.796666667,2.043333333,1.106666667,1.903333333,1.163333333,0.78,1.943333333,1.01,1.793333333,Juventus,30.66666667,38,68.33333333,589,198.6666667,33.66666667,15.5,5.226666667,0.103333333,0.303333333,17.76666667,27,8.666666667,10,65.63333333,57.93333333,0.1,2.7,1.733333333,Sampdoria,30.66666667,38,47.33333333,452.3333333,137.6666667,30.56666667,11.90666667,3.626666667,0.093333333,0.31,18.33333333,17.33333333,5.333333333,7.333333333,44.1,38.43333333,0.09,3.233333333,3.566666667
ITA-Serie A,2223,2023-03-12 Lecce-Torino,2023-03-12,12:30,Lecce,0.5,0:02,0.1,Torino,24413,Stadio Comunale Via Del Mare,Juan Sacchi,away_win,Lecce,30,28.7,44.8,38,418,3420,38,52,30,82,41,11,15,98,5,54.7,43.5,32.6,76.1,752,1356,1.37,0.79,2.16,1.08,1.87,1.44,0.86,2.3,1.15,2,Torino,29,26.46666667,49.33333333,38,418,3420,38,45.33333333,28,73.33333333,39.33333333,6,6.666666667,87.66666667,4.666666667,47.83333333,42.93333333,32.93333333,75.83333333,696,1226,1.193333333,0.736666667,1.93,1.033333333,1.77,1.26,0.87,2.126666667,1.13,1.996666667,Lecce,30,38,52,513,165,32.2,13.5,4.34,0.08,0.25,19.6,19,11,15,54.7,43.5,0.09,-2.7,-2.5,Torino,29,38,45.33333333,455,143.3333333,31.53333333,11.97666667,3.773333333,0.086666667,0.276666667,17.73333333,25.66666667,6,6.666666667,47.83333333,42.93333333,0.096666667,-2.5,-3.6
ITA-Serie A,2223,2023-03-12 Roma-Sassuolo,2023-03-12,18:00,Roma,1.5,3:04,3.5,Sassuolo,60816,Stadio Olimpico,Michael Fabbri,away_win,Roma,30.33333333,26.66666667,52.1,38,418,3420,38,66,43,109,57.33333333,8.666666667,10.33333333,104.3333333,6,67.86666667,59.96666667,47.7,107.6333333,846.6666667,1607,1.736666667,1.133333333,2.87,1.51,2.64,1.786666667,1.256666667,3.04,1.576666667,2.833333333,Sassuolo,29.33333333,26.33333333,57.56666667,38,418,3420,38,63.33333333,41.33333333,104.6666667,55,8.333333333,9,90,3.666666667,55.66666667,48.7,37.4,86.13333333,829,1614.333333,1.67,1.09,2.756666667,1.443333333,2.533333333,1.463333333,0.986666667,2.446666667,1.283333333,2.266666667,Roma,30.33333333,38,66,586.3333333,191,32.7,15.43,5.026666667,0.1,0.3,17.46666667,23.33333333,8.666666667,10.33333333,67.86666667,59.96666667,0.106666667,-1.866666667,-2.633333333,Sassuolo,29.33333333,38,63.33333333,544,186.3333333,34.2,14.31333333,4.906666667,0.1,0.296666667,19.1,23.66666667,8.333333333,9,55.66666667,48.7,0.09,7.666666667,6.3
ITA-Serie A,2223,2023-03-13 Milan-Salernitana,2023-03-13,20:45,Milan,2.2,1:01,0.8,Salernitana,71870,Stadio Giuseppe Meazza,Federico La Penna,tie,Milan,29.66666667,24.86666667,53.53333333,38,418,3420,38,66,41.33333333,107.3333333,56.66666667,9.333333333,12.33333333,85.33333333,4.333333333,64.4,55.36666667,44.23333333,99.53333333,802,1562,1.736666667,1.09,2.823333333,1.493333333,2.58,1.693333333,1.163333333,2.86,1.453333333,2.62,Salernitana,42,27.7,41.2,38,418,3420,38,32,19,51,28,4,5,94,5,36.5,32.9,24.8,57.7,528,1031,0.84,0.5,1.34,0.74,1.24,0.96,0.65,1.61,0.87,1.52,Milan,29.66666667,38,66,579.6666667,185.6666667,32.13333333,15.25333333,4.883333333,0.1,0.306666667,18.6,25.66666667,9.333333333,12.33333333,64.4,55.36666667,0.096666667,1.6,1.3,Salernitana,42,38,32,426,130,30.5,11.21,3.42,0.07,0.22,18.1,20,4,5,36.5,32.9,0.08,-4.5,-4.9
ITA-Serie A,2223,2023-03-17 Atalanta-Empoli,2023-03-17,20:45,Atalanta,2.9,2:01,0.7,Empoli,17864,Gewiss Stadium,Federico Dionisi,home_win,Atalanta,30.66666667,27.33333333,55.6,38,418,3420,38,82.66666667,60.33333333,143,76.66666667,6,7.666666667,78,2.333333333,73.53333333,67.66666667,54.3,121.9333333,882.6666667,1934,2.176666667,1.586666667,3.763333333,2.016666667,3.603333333,1.936666667,1.43,3.366666667,1.78,3.21,Empoli,28,24.5,47.4,38,418,3420,38,47,27,74,40,7,7,87,5,44.9,39.3,28.9,68.3,658,1477,1.24,0.71,1.95,1.05,1.76,1.18,0.76,1.94,1.04,1.8,Atalanta,30.66666667,38,82.66666667,637.3333333,214.6666667,33.5,16.77333333,5.65,0.123333333,0.356666667,16.8,25,6,7.666666667,73.53333333,67.66666667,0.11,9.133333333,9,Empoli,28,38,47,490,151,30.8,12.89,3.97,0.08,0.26,18.5,16,7,7,44.9,39.3,0.08,2.1,0.7
ITA-Serie A,2223,2023-03-17 Sassuolo-Spezia,2023-03-17,18:30,Sassuolo,2,1:00,0.7,Spezia,11152,Mapei Stadium - Città del Tricolore,Davide Ghersini,home_win,Sassuolo,29.33333333,26.33333333,57.56666667,38,418,3420,38,63.33333333,41.33333333,104.6666667,55,8.333333333,9,90,3.666666667,55.66666667,48.7,37.4,86.13333333,829,1614.333333,1.67,1.09,2.756666667,1.443333333,2.533333333,1.463333333,0.986666667,2.446666667,1.283333333,2.266666667,Spezia,32.5,24.8,47.3,38,418,3420,38,45,31,76,41.5,3.5,5,94,4.5,43.35,39.45,29.5,68.95,569,1193.5,1.185,0.815,2,1.09,1.91,1.14,0.775,1.92,1.035,1.815,Sassuolo,29.33333333,38,63.33333333,544,186.3333333,34.2,14.31333333,4.906666667,0.1,0.296666667,19.1,23.66666667,8.333333333,9,55.66666667,48.7,0.09,7.666666667,6.3,Spezia,32.5,38,45,381.5,128.5,33.65,10.04,3.38,0.11,0.325,17.75,13.5,3.5,5,43.35,39.45,0.11,1.65,2.05
ITA-Serie A,2223,2023-03-18 Monza-Cremonese,2023-03-18,15:00,Monza,2,1:01,0.7,Cremonese,12797,U-Power Stadium,Antonio Giua,tie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,2023-03-18 Salernitana-Bologna,2023-03-18,18:00,Salernitana,0.9,2:02,0.4,Bologna,18600,Stadio Arechi,Luca Pairetto,tie,Salernitana,42,27.7,41.2,38,418,3420,38,32,19,51,28,4,5,94,5,36.5,32.9,24.8,57.7,528,1031,0.84,0.5,1.34,0.74,1.24,0.96,0.65,1.61,0.87,1.52,Bologna,34.66666667,27,51.33333333,38,418,3420,38,46.66666667,34.33333333,81,42.66666667,4,5,94.33333333,6,52.13333333,48.1,37.96666667,86.06666667,681.6666667,1488,1.226666667,0.903333333,2.133333333,1.123333333,2.026666667,1.373333333,1,2.37,1.263333333,2.263333333,Salernitana,42,38,32,426,130,30.5,11.21,3.42,0.07,0.22,18.1,20,4,5,36.5,32.9,0.08,-4.5,-4.9,Bologna,34.66666667,38,46.66666667,492.6666667,159.3333333,32.46666667,12.96666667,4.193333333,0.086666667,0.266666667,18.46666667,22.33333333,4,5,52.13333333,48.1,0.103333333,-5.466666667,-5.433333333
ITA-Serie A,2223,2023-03-18 Udinese-Milan,2023-03-18,20:45,Udinese,1.8,3:01,1.5,Milan,24992,Dacia Arena,Daniele Doveri,home_win,Udinese,29,26.63333333,44.56666667,38,418,3420,38,45,30.66666667,75.66666667,42.66666667,2.333333333,2.666666667,79,3.666666667,46.2,44.23333333,33.36666667,77.63333333,683.3333333,1301.666667,1.183333333,0.806666667,1.99,1.123333333,1.93,1.216666667,0.876666667,2.093333333,1.166666667,2.043333333,Milan,29.66666667,24.86666667,53.53333333,38,418,3420,38,66,41.33333333,107.3333333,56.66666667,9.333333333,12.33333333,85.33333333,4.333333333,64.4,55.36666667,44.23333333,99.53333333,802,1562,1.736666667,1.09,2.823333333,1.493333333,2.58,1.693333333,1.163333333,2.86,1.453333333,2.62,Udinese,29,38,45,461.3333333,149,32.13333333,12.14,3.92,0.093333333,0.283333333,18.13333333,14.66666667,2.333333333,2.666666667,46.2,44.23333333,0.1,-1.2,-1.566666667,Milan,29.66666667,38,66,579.6666667,185.6666667,32.13333333,15.25333333,4.883333333,0.1,0.306666667,18.6,25.66666667,9.333333333,12.33333333,64.4,55.36666667,0.096666667,1.6,1.3
ITA-Serie A,2223,2023-03-19 Fiorentina-Lecce,2023-03-19,15:00,Fiorentina,1.2,1:00,0.5,Lecce,34604,Stadio Artemio Franchi,Rosario Abisso,home_win,Fiorentina,30.33333333,26.03333333,50.46666667,38,418,3420,38,50.33333333,31.33333333,81.66666667,42.33333333,8,9.666666667,93.33333333,6,52.83333333,45.46666667,35.1,80.56666667,749.6666667,1461,1.323333333,0.826666667,2.146666667,1.116666667,1.94,1.39,0.923333333,2.313333333,1.196666667,2.12,Lecce,30,28.7,44.8,38,418,3420,38,52,30,82,41,11,15,98,5,54.7,43.5,32.6,76.1,752,1356,1.37,0.79,2.16,1.08,1.87,1.44,0.86,2.3,1.15,2,Fiorentina,30.33333333,38,50.33333333,468.3333333,152.3333333,32.43333333,12.32333333,4.01,0.09,0.283333333,17.43333333,20.66666667,8,9.666666667,52.83333333,45.46666667,0.103333333,-2.5,-3.133333333,Lecce,30,38,52,513,165,32.2,13.5,4.34,0.08,0.25,19.6,19,11,15,54.7,43.5,0.09,-2.7,-2.5
ITA-Serie A,2223,2023-03-19 Inter-Juventus,2023-03-19,20:45,Internazionale,1.2,0:01,0.6,Juventus,75224,Stadio Giuseppe Meazza,Daniele Chiffi,away_win,Internazionale,27,28.1,54.4,38,418,3420,38,82.33333333,58.66666667,141,74,8.333333333,10.33333333,78.66666667,2.666666667,75.06666667,67.2,51.26666667,118.4666667,781.6666667,1768.333333,2.166666667,1.543333333,3.71,1.946666667,3.49,1.976666667,1.35,3.326666667,1.77,3.12,Juventus,30.66666667,27.9,55.5,38,418,3420,38,68.33333333,47.66666667,116,59.66666667,8.666666667,10,81.33333333,3.666666667,65.63333333,57.93333333,45.63333333,103.5666667,843,1659.333333,1.796666667,1.253333333,3.053333333,1.57,2.826666667,1.726666667,1.203333333,2.93,1.523333333,2.723333333,Internazionale,27,38,82.33333333,605.6666667,216.3333333,35.7,15.93666667,5.693333333,0.123333333,0.343333333,16.6,17.33333333,8.333333333,10.33333333,75.06666667,67.2,0.113333333,7.266666667,6.8,Juventus,30.66666667,38,68.33333333,589,198.6666667,33.66666667,15.5,5.226666667,0.103333333,0.303333333,17.76666667,27,8.666666667,10,65.63333333,57.93333333,0.1,2.7,1.733333333
ITA-Serie A,2223,2023-03-19 Lazio-Roma,2023-03-19,18:00,Lazio,0.6,1:00,0.6,Roma,62000,Stadio Olimpico,Davide Massa,home_win,Lazio,28,28.76666667,52.93333333,38,418,3420,38,70,44.33333333,114.3333333,60.66666667,9.333333333,12.33333333,98,4,60.5,50.93333333,40.3,91.2,836,1627.666667,1.843333333,1.163333333,3.01,1.593333333,2.766666667,1.593333333,1.06,2.653333333,1.34,2.4,Roma,30.33333333,26.66666667,52.1,38,418,3420,38,66,43,109,57.33333333,8.666666667,10.33333333,104.3333333,6,67.86666667,59.96666667,47.7,107.6333333,846.6666667,1607,1.736666667,1.133333333,2.87,1.51,2.64,1.786666667,1.256666667,3.04,1.576666667,2.833333333,Lazio,28,38,70,507,188,37.3,13.34333333,4.95,0.12,0.32,17.63333333,16.33333333,9.333333333,12.33333333,60.5,50.93333333,0.103333333,9.5,9.733333333,Roma,30.33333333,38,66,586.3333333,191,32.7,15.43,5.026666667,0.1,0.3,17.46666667,23.33333333,8.666666667,10.33333333,67.86666667,59.96666667,0.106666667,-1.866666667,-2.633333333
ITA-Serie A,2223,2023-03-19 Sampdoria-Hellas Verona,2023-03-19,12:30,Sampdoria,1.2,3:01,1.3,Hellas Verona,18228,Stadio Comunale Luigi Ferraris,Maurizio Mariani,home_win,Sampdoria,30.66666667,27.63333333,44.66666667,38,418,3420,38,47.33333333,30.33333333,77.66666667,42,5.333333333,7.333333333,96,4.666666667,44.1,38.43333333,29.63333333,68.06666667,556,1308.666667,1.246666667,0.796666667,2.043333333,1.106666667,1.903333333,1.163333333,0.78,1.943333333,1.01,1.793333333,Hellas Verona,31,26.36666667,50.06666667,38,418,3420,38,48.66666667,33.66666667,82.33333333,42.66666667,6,6.666666667,92.66666667,5,48.73333333,43.6,34.03333333,77.66666667,668,1550.666667,1.28,0.886666667,2.166666667,1.12,2.006666667,1.283333333,0.896666667,2.183333333,1.146666667,2.043333333,Sampdoria,30.66666667,38,47.33333333,452.3333333,137.6666667,30.56666667,11.90666667,3.626666667,0.093333333,0.31,18.33333333,17.33333333,5.333333333,7.333333333,44.1,38.43333333,0.09,3.233333333,3.566666667,Hellas Verona,31,38,48.66666667,430,138.6666667,32.16666667,11.31666667,3.65,0.1,0.306666667,16.83333333,13.33333333,6,6.666666667,48.73333333,43.6,0.103333333,-0.066666667,-0.933333333
ITA-Serie A,2223,2023-03-19 Torino-Napoli,2023-03-19,15:00,Torino,1.3,0:04,2.3,Napoli,26058,Stadio Olimpico di Torino,Matteo Marchetti,away_win,Torino,29,26.46666667,49.33333333,38,418,3420,38,45.33333333,28,73.33333333,39.33333333,6,6.666666667,87.66666667,4.666666667,47.83333333,42.93333333,32.93333333,75.83333333,696,1226,1.193333333,0.736666667,1.93,1.033333333,1.77,1.26,0.87,2.126666667,1.13,1.996666667,Napoli,25.66666667,27.3,57.53333333,38,418,3420,38,72.33333333,49,121.3333333,65,7.333333333,9,70.66666667,2.333333333,62.4,55.26666667,43.6,98.86666667,896.6666667,1797.333333,1.903333333,1.286666667,3.193333333,1.71,2.996666667,1.64,1.146666667,2.79,1.456666667,2.6,Torino,29,38,45.33333333,455,143.3333333,31.53333333,11.97666667,3.773333333,0.086666667,0.276666667,17.73333333,25.66666667,6,6.666666667,47.83333333,42.93333333,0.096666667,-2.5,-3.6,Napoli,25.66666667,38,72.33333333,628.3333333,209.3333333,33.3,16.53333333,5.506666667,0.103333333,0.31,18.43333333,22.33333333,7.333333333,9,62.4,55.26666667,0.09,9.933333333,9.733333333
ITA-Serie A,2223,2023-04-01 Cremonese-Atalanta,2023-04-01,15:00,Cremonese,1.5,1:03,2.9,Atalanta,11891,Stadio Giovanni Zini,Livio Marinelli,away_win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atalanta,30.66666667,27.33333333,55.6,38,418,3420,38,82.66666667,60.33333333,143,76.66666667,6,7.666666667,78,2.333333333,73.53333333,67.66666667,54.3,121.9333333,882.6666667,1934,2.176666667,1.586666667,3.763333333,2.016666667,3.603333333,1.936666667,1.43,3.366666667,1.78,3.21,,,,,,,,,,,,,,,,,,,,,Atalanta,30.66666667,38,82.66666667,637.3333333,214.6666667,33.5,16.77333333,5.65,0.123333333,0.356666667,16.8,25,6,7.666666667,73.53333333,67.66666667,0.11,9.133333333,9
ITA-Serie A,2223,2023-04-01 Inter-Fiorentina,2023-04-01,18:00,Internazionale,2.8,0:01,1.1,Fiorentina,73576,Stadio Giuseppe Meazza,Fabio Maresca,away_win,Internazionale,27,28.1,54.4,38,418,3420,38,82.33333333,58.66666667,141,74,8.333333333,10.33333333,78.66666667,2.666666667,75.06666667,67.2,51.26666667,118.4666667,781.6666667,1768.333333,2.166666667,1.543333333,3.71,1.946666667,3.49,1.976666667,1.35,3.326666667,1.77,3.12,Fiorentina,30.33333333,26.03333333,50.46666667,38,418,3420,38,50.33333333,31.33333333,81.66666667,42.33333333,8,9.666666667,93.33333333,6,52.83333333,45.46666667,35.1,80.56666667,749.6666667,1461,1.323333333,0.826666667,2.146666667,1.116666667,1.94,1.39,0.923333333,2.313333333,1.196666667,2.12,Internazionale,27,38,82.33333333,605.6666667,216.3333333,35.7,15.93666667,5.693333333,0.123333333,0.343333333,16.6,17.33333333,8.333333333,10.33333333,75.06666667,67.2,0.113333333,7.266666667,6.8,Fiorentina,30.33333333,38,50.33333333,468.3333333,152.3333333,32.43333333,12.32333333,4.01,0.09,0.283333333,17.43333333,20.66666667,8,9.666666667,52.83333333,45.46666667,0.103333333,-2.5,-3.133333333
